128,root,localhost,sys,Query,0,executing
129,root,localhost,sys,Query,0,executing
130,root,localhost,sys,Query,0,executing
131,root,localhost,sys,Query,0,executing
132,root,localhost,sys,Query,0,executing
133,root,localhost,sys,Query,0,executing
134,root,localhost,sys,Query,0,executing
135,root,localhost,sys,Query,0,executing
136,root,localhost,sys,Query,0,executing
137,root,localhost,sys,Query,0,executing
138,root,localhost,sys,Query,0,executing
139,root,localhost,sys,Query,0,executing
140,root,localhost,sys,Query,0,executing
141,root,localhost,sys,Query,0,executing
142,root,localhost,sys,Query,0,executing
143,root,localhost,sys,Query,0,executing
144,root,localhost,sys,Query,0,executing
145,root,localhost,sys,Query,0,executing
146,root,localhost,sys,Query,0,executing
147,root,localhost,sys,Query,0,executing
148,root,localhost,sys,Query,0,executing
149,root,localhost,sys,Query,0,executing
150,root,localhost,sys,Query,0,executing
151,root,localhost,sys,Query,0,executing
152,root,localhost,sys,Query,0,executing
153,root,localhost,sys,Query,0,executing
154,root,localhost,sys,Query,0,executing
155,root,localhost,sys,Query,0,executing
156,root,localhost,sys,Query,0,executing
157,root,localhost,sys,Query,0,executing
158,root,localhost,sys,Query,0,executing
159,root,localhost,sys,Query,0,executing
160,root,localhost,sys,Query,0,executing
161,root,localhost,sys,Query,0,executing
162,root,localhost,sys,Query,0,executing
163,root,localhost,sys,Query,0,executing
164,root,localhost,sys,Query,0,executing
165,root,localhost,sys,Query,0,executing
166,root,localhost,sys,Query,0,executing
167,root,localhost,sys,Query,0,executing
168,root,localhost,sys,Query,0,executing
169,root,localhost,sys,Query,0,executing
170,root,localhost,sys,Query,0,executing
171,root,localhost,sys,Query,0,executing
172,root,localhost,sys,Query,0,executing
173,root,localhost,sys,Query,0,executing
174,root,localhost,sys,Query,0,executing
175,root,localhost,sys,Query,0,executing
176,root,localhost,sys,Query,0,executing
177,root,localhost,sys,Query,0,executing
178,root,localhost,sys,Query,0,executing
179,root,localhost,sys,Query,0,executing
180,root,localhost,sys,Query,0,executing
181,root,localhost,sys,Query,0,executing
182,root,localhost,sys,Query,0,executing
183,root,localhost,sys,Query,0,executing
184,root,localhost,sys,Query,0,executing
185,root,localhost,sys,Query,0,executing
186,root,localhost,sys,Query,0,executing
187,root,localhost,sys,Query,0,executing
188,root,localhost,sys,Query,0,executing
189,root,localhost,sys,Query,0,executing
190,root,localhost,sys,Query,0,executing
191,root,localhost,sys,Query,0,executing
192,root,localhost,sys,Query,0,executing
193,root,localhost,sys,Query,0,executing
194,root,localhost,sys,Query,0,executing
195,root,localhost,sys,Query,0,executing
196,root,localhost,sys,Query,0,executing
197,root,localhost,sys,Query,0,executing
198,root,localhost,sys,Query,0,executing
199,root,localhost,sys,Query,0,executing
200,root,localhost,sys,Query,0,executing
201,root,localhost,sys,Query,0,executing
202,root,localhost,sys,Query,0,executing
203,root,localhost,sys,Sleep,0,
203,root,localhost,sys,Query,0,executing
204,root,localhost,sys,Query,0,executing
205,root,localhost,sys,Query,0,executing
206,root,localhost,sys,Query,0,executing
207,root,localhost,sys,Query,0,executing
208,root,localhost,sys,Query,0,executing
209,root,localhost,sys,Query,0,executing
210,root,localhost,sys,Query,0,executing
211,root,localhost,sys,Query,0,executing
212,root,localhost,sys,Query,0,executing
213,root,localhost,sys,Query,0,executing
214,root,localhost,sys,Query,0,executing
215,root,localhost,sys,Query,0,executing
216,root,localhost,sys,Query,0,executing
217,root,localhost,sys,Query,0,executing
218,root,localhost,sys,Query,0,executing
219,root,localhost,sys,Query,0,executing
220,root,localhost,sys,Query,0,executing
221,root,localhost,sys,Query,0,executing
222,root,localhost,sys,Query,0,executing
223,root,localhost,sys,Query,0,executing
224,root,localhost,sys,Query,0,executing
225,root,localhost,sys,Query,0,executing
226,root,localhost,sys,Query,0,executing
227,root,localhost,sys,Query,0,executing
228,root,localhost,sys,Query,0,executing
229,root,localhost,sys,Query,0,executing
230,root,localhost,sys,Query,0,executing
231,root,localhost,sys,Query,0,executing
232,root,localhost,sys,Query,0,executing
233,root,localhost,sys,Query,0,executing
234,root,localhost,sys,Query,0,executing
235,root,localhost,sys,Query,0,executing
236,root,localhost,sys,Query,0,executing
237,root,localhost,sys,Query,0,executing
238,root,localhost,sys,Query,0,executing
239,root,localhost,sys,Query,0,executing
240,root,localhost,sys,Query,0,executing
241,root,localhost,sys,Query,0,executing
242,root,localhost,sys,Query,0,executing
243,root,localhost,sys,Query,0,executing
244,root,localhost,sys,Query,0,executing
245,root,localhost,sys,Query,0,executing
246,root,localhost,sys,Query,0,executing
247,root,localhost,sys,Query,0,executing
248,root,localhost,sys,Query,0,executing
249,root,localhost,sys,Query,0,executing
250,root,localhost,sys,Query,0,executing
251,root,localhost,sys,Query,0,executing
252,root,localhost,sys,Query,0,executing
253,root,localhost,sys,Query,0,executing
253,root,localhost,sys,Sleep,0,
254,root,localhost,sys,Query,0,executing
255,root,localhost,sys,Query,0,executing
256,root,localhost,sys,Query,0,executing
257,root,localhost,sys,Query,0,executing
258,root,localhost,sys,Query,0,executing
259,root,localhost,sys,Query,0,executing
260,root,localhost,sys,Query,0,executing
261,root,localhost,sys,Query,0,executing
262,root,localhost,sys,Query,0,executing
263,root,localhost,sys,Query,0,executing
264,root,localhost,sys,Query,0,executing
265,root,localhost,sys,Query,0,executing
266,root,localhost,sys,Query,0,executing
267,root,localhost,sys,Query,0,executing
268,root,localhost,sys,Query,0,executing
269,root,localhost,sys,Query,0,executing
270,root,localhost,sys,Query,0,executing
271,root,localhost,sys,Query,0,executing
272,root,localhost,sys,Query,0,executing
273,root,localhost,sys,Query,0,executing
274,root,localhost,sys,Query,0,executing
275,root,localhost,sys,Query,0,executing
276,root,localhost,sys,Query,0,executing
276,root,localhost,sys,Sleep,0,
277,root,localhost,sys,Query,0,executing
278,root,localhost,sys,Query,0,executing
279,root,localhost,sys,Query,0,executing
280,root,localhost,sys,Query,0,executing
281,root,localhost,sys,Query,0,executing
282,root,localhost,sys,Query,0,executing
283,root,localhost,sys,Query,0,executing
284,root,localhost,sys,Query,0,executing
285,root,localhost,sys,Query,0,executing
286,root,localhost,sys,Query,0,executing
287,root,localhost,sys,Query,0,executing
288,root,localhost,sys,Query,0,executing
289,root,localhost,sys,Query,0,executing
289,root,localhost,sys,Sleep,0,
290,root,localhost,sys,Query,0,executing
291,root,localhost,sys,Query,0,executing
292,root,localhost,sys,Query,0,executing
293,root,localhost,sys,Query,0,executing
294,root,localhost,sys,Query,0,executing
295,root,localhost,sys,Query,0,executing
296,root,localhost,sys,Query,0,executing
297,root,localhost,sys,Query,0,executing
298,root,localhost,sys,Query,0,executing
299,root,localhost,sys,Query,0,executing
300,root,localhost,sys,Query,0,executing
